Well	Strain	Cycle	OD600	RFP	Time	Hour	OD600_fit	second_type	New Strain	Reps	RFP_norm
B4	s245s	11	0.12049999833107	20	18000	5	0.0590480420835494	FALSE	s245s	35	2
B4	s245s	13	0.151899993419647	21	21600	6	0.0899287214151067	FALSE	s245s	35	2.5
B4	s245s	15	0.222499996423721	21	25200	7	0.134223650610682	FALSE	s245s	35	2.5
B4	s245s	17	0.299299985170364	22	28800	8	0.194756511781269	FALSE	s245s	35	4.5
B4	s245s	19	0.386700004339218	22	32400	9	0.272227169821802	FALSE	s245s	35	4.5
B4	s245s	21	0.488099992275238	23	36000	10	0.363458416359392	FALSE	s245s	35	5.5
B4	s245s	23	0.578999996185303	24	39600	11	0.460933619236995	FALSE	s245s	35	6.5
B4	s245s	25	0.648800015449524	25	43200	12	0.554828470319739	FALSE	s245s	35	7
B4	s245s	27	0.713500022888184	26	46800	13	0.6366673319478	FALSE	s245s	35	8.5
B4	s245s	29	0.776000022888184	27	50400	14	0.702008490021537	FALSE	s245s	35	10
B4	s245s	31	0.820100009441376	28	54000	15	0.750619868704616	FALSE	s245s	35	10
B4	s245s	33	0.855700016021729	30	57600	16	0.784917424026016	FALSE	s245s	35	12
B4	s245s	35	0.891799986362457	31	61200	17	0.808220684625735	FALSE	s245s	35	13
B4	s245s	37	0.923600018024445	32	64800	18	0.823651172747782	FALSE	s245s	35	15
B4	s245s	39	0.955999970436096	34	68400	19	0.833695030135063	FALSE	s245s	35	16
B4	s245s	41	0.975199997425079	35	72000	20	0.84015994500362	FALSE	s245s	35	17
B5	s245s	3	0.086400002241135	16	3600	1	0.008322799956394	TRUE	s245s-red	35	1
B5	s245s	5	0.08669999986887	18	7200	2	0.0130531196309216	TRUE	s245s-red	35	0
B5	s245s	7	0.087399996817112	19	10800	3	0.0204058668177273	TRUE	s245s-red	35	1
B5	s245s	9	0.0912000015378	21	14400	4	0.031741115460061	TRUE	s245s-red	35	2.5
B5	s245s	11	0.103799998760223	24	18000	5	0.0489958848408497	TRUE	s245s-red	35	6
B5	s245s	13	0.125100001692772	29	21600	6	0.074761320359768	TRUE	s245s-red	35	10.5
B5	s245s	15	0.179000005125999	41	25200	7	0.112151366741279	TRUE	s245s-red	35	22.5
B5	s245s	17	0.25670000910759	53	28800	8	0.164220432128015	TRUE	s245s-red	35	35.5
B5	s245s	19	0.332100003957748	63	32400	9	0.232718801760663	TRUE	s245s-red	35	45.5
B5	s245s	21	0.428799986839294	76	36000	10	0.316383021253322	TRUE	s245s-red	35	58.5
B5	s245s	23	0.520399987697601	93	39600	11	0.409779936750293	TRUE	s245s-red	35	75.5
B5	s245s	25	0.598599970340729	115	43200	12	0.504128199187255	TRUE	s245s-red	35	97
B5	s245s	27	0.664399981498718	136	46800	13	0.590291724811689	TRUE	s245s-red	35	118.5
B5	s245s	29	0.728799998760224	162	50400	14	0.662026806241524	TRUE	s245s-red	35	145
B5	s245s	31	0.769999980926514	192	54000	15	0.717289620536966	TRUE	s245s-red	35	174
B5	s245s	33	0.821900010108948	231	57600	16	0.757370706246239	TRUE	s245s-red	35	213
B5	s245s	35	0.860899984836578	273	61200	17	0.785186489899265	TRUE	s245s-red	35	255
B5	s245s	37	0.887899994850159	315	64800	18	0.803904549846404	TRUE	s245s-red	35	298
B5	s245s	39	0.923200011253357	360	68400	19	0.816240704768838	TRUE	s245s-red	35	342
B5	s245s	41	0.956900000572205	420	72000	20	0.824259569300876	TRUE	s245s-red	35	402
B6	s245s	3	0.084399998188019	15	3600	1	0.00862419001507428	FALSE	s245s	35	0
B6	s245s	5	0.08500000089407	18	7200	2	0.0136626652148359	FALSE	s245s	35	0
B6	s245s	7	0.086000002920628	18	10800	3	0.0215686429322495	FALSE	s245s	35	0
B6	s245s	9	0.091099999845028	19	14400	4	0.0338626321916322	FALSE	s245s	35	0.5
B6	s245s	11	0.105200000107288	19	18000	5	0.0527143426216089	FALSE	s245s	35	1
B6	s245s	13	0.131699994206429	20	21600	6	0.081010084851233	FALSE	s245s	35	1.5
B6	s245s	15	0.194700002670288	21	25200	7	0.122146333909807	FALSE	s245s	35	2.5
B6	s245s	17	0.272599995136261	21	28800	8	0.179256316208238	FALSE	s245s	35	3.5
B6	s245s	19	0.356499999761581	23	32400	9	0.253669963624785	FALSE	s245s	35	5.5
B6	s245s	21	0.454299986362457	23	36000	10	0.343007423732395	FALSE	s245s	35	5.5
B6	s245s	23	0.54610002040863	24	39600	11	0.440295828405509	FALSE	s245s	35	6.5
B6	s245s	25	0.619899988174439	25	43200	12	0.535610191728644	FALSE	s245s	35	7
B6	s245s	27	0.687200009822846	26	46800	13	0.619790531513273	FALSE	s245s	35	8.5
B6	s245s	29	0.750199973583222	27	50400	14	0.687592954958034	FALSE	s245s	35	10
B6	s245s	31	0.79610002040863	28	54000	15	0.73826450942393	FALSE	s245s	35	10
B6	s245s	33	0.848399996757507	30	57600	16	0.774054043921823	FALSE	s245s	35	12
B6	s245s	35	0.872300028800964	31	61200	17	0.798335888114336	FALSE	s245s	35	13
B6	s245s	37	0.897000014781952	32	64800	18	0.814363945121959	FALSE	s245s	35	15
B6	s245s	39	0.926699995994568	33	68400	19	0.824752879976811	FALSE	s245s	35	15
B6	s245s	41	0.951900005340576	35	72000	20	0.83140742458244	FALSE	s245s	35	17
B7	s245s	3	0.083700001239777	15	3600	1	0.00811353087240401	FALSE	s245s	35	0
B7	s245s	5	0.084200002253056	18	7200	2	0.0128451461272819	FALSE	s245s	35	0
B7	s245s	7	0.085199996829033	18	10800	3	0.0202681997469807	FALSE	s245s	35	0
B7	s245s	9	0.090000003576279	19	14400	4	0.0318142369054871	FALSE	s245s	35	0.5
B7	s245s	11	0.102600000798702	19	18000	5	0.049535979344326	FALSE	s245s	35	1
B7	s245s	13	0.125400006771088	20	21600	6	0.0761888715184019	FALSE	s245s	35	1.5
B7	s245s	15	0.180999994277954	21	25200	7	0.115071992079302	FALSE	s245s	35	2.5
B7	s245s	17	0.259799987077713	21	28800	8	0.169349772567246	FALSE	s245s	35	3.5
B7	s245s	19	0.342599987983704	22	32400	9	0.240630241329857	FALSE	s245s	35	4.5
B7	s245s	21	0.438300013542175	22	36000	10	0.327091912941318	FALSE	s245s	35	4.5
B7	s245s	23	0.528400003910065	23	39600	11	0.422410052686573	FALSE	s245s	35	5.5
B7	s245s	25	0.603900015354157	25	43200	12	0.517031782523698	FALSE	s245s	35	7
B7	s245s	27	0.669099986553192	25	46800	13	0.601673714712454	FALSE	s245s	35	7.5
B7	s245s	29	0.73309999704361	26	50400	14	0.670620327213168	FALSE	s245s	35	9
B7	s245s	31	0.778699994087219	27	54000	15	0.722623761341833	FALSE	s245s	35	9
B7	s245s	33	0.834699988365173	29	57600	16	0.759616599183364	FALSE	s245s	35	11
B7	s245s	35	0.857500016689301	30	61200	17	0.784849050239337	FALSE	s245s	35	12
B7	s245s	37	0.883400022983551	31	64800	18	0.801570526818864	FALSE	s245s	35	14
B7	s245s	39	0.913100004196167	33	68400	19	0.812440993978068	FALSE	s245s	35	15
B7	s245s	41	0.945500016212463	35	72000	20	0.819419794919387	FALSE	s245s	35	17
B8	s245s	3	0.084700003266335	15	3600	1	0.00781268905460506	FALSE	s245s	35	0
B8	s245s	5	0.085400000214577	18	7200	2	0.0124881711349708	FALSE	s245s	35	0
B8	s245s	7	0.086300000548363	18	10800	3	0.0198935989434778	FALSE	s245s	35	0
B8	s245s	9	0.091399997472763	19	14400	4	0.0315201339112992	FALSE	s245s	35	0.5
B8	s245s	11	0.10419999808073	18	18000	5	0.0495238581343746	FALSE	s245s	35	0
B8	s245s	13	0.128000006079674	20	21600	6	0.0768159321318768	FALSE	s245s	35	1.5
B8	s245s	15	0.183400005102158	21	25200	7	0.116882550056068	FALSE	s245s	35	2.5
B8	s245s	17	0.264200001955032	22	28800	8	0.173017310505776	FALSE	s245s	35	4.5
B8	s245s	19	0.350100010633469	22	32400	9	0.246723425131236	FALSE	s245s	35	4.5
B8	s245s	21	0.447899997234345	23	36000	10	0.335672284394917	FALSE	s245s	35	5.5
B8	s245s	23	0.537899971008301	24	39600	11	0.432709222988383	FALSE	s245s	35	6.5
B8	s245s	25	0.614799976348877	24	43200	12	0.527576911983138	FALSE	s245s	35	6
B8	s245s	27	0.680000007152557	25	46800	13	0.610886199528012	FALSE	s245s	35	7.5
B8	s245s	29	0.73879998922348	27	50400	14	0.677425820405374	FALSE	s245s	35	10
B8	s245s	31	0.780900001525879	28	54000	15	0.726659452064509	FALSE	s245s	35	10
B8	s245s	33	0.838100016117096	30	57600	16	0.761065359660432	FALSE	s245s	35	12
B8	s245s	35	0.862399995326996	31	61200	17	0.784160356732523	FALSE	s245s	35	13
B8	s245s	37	0.882799983024597	32	64800	18	0.799246833129471	FALSE	s245s	35	15
B8	s245s	39	0.910799980163574	33	68400	19	0.808927459309196	FALSE	s245s	35	15
B8	s245s	41	0.938899993896485	35	72000	20	0.81506829479953	FALSE	s245s	35	17
B9	s245s	3	0.087700001895428	15	3600	1	0.00787591051017518	FALSE	s245s	35	0
B9	s245s	5	0.088200002908707	17	7200	2	0.0127334384240734	FALSE	s245s	35	-1
B9	s245s	7	0.089500002563	19	10800	3	0.0205118930672624	FALSE	s245s	35	1
B9	s245s	9	0.09570000320673	19	14400	4	0.0328503422843185	FALSE	s245s	35	0.5
B9	s245s	11	0.109200000762939	19	18000	5	0.0521311474542856	FALSE	s245s	35	1
B9	s245s	13	0.136199995875359	20	21600	6	0.0815665954829666	FALSE	s245s	35	1.5
B9	s245s	15	0.196700006723404	22	25200	7	0.124943733322005	FALSE	s245s	35	3.5
B9	s245s	17	0.281199991703033	22	28800	8	0.185646476100808	FALSE	s245s	35	4.5
B9	s245s	19	0.372399985790253	22	32400	9	0.264725853387493	FALSE	s245s	35	4.5
B9	s245s	21	0.473199993371964	23	36000	10	0.358662645762668	FALSE	s245s	35	5.5
B9	s245s	23	0.566799998283386	24	39600	11	0.458752737107357	FALSE	s245s	35	6.5
B9	s245s	25	0.638100028038025	25	43200	12	0.55377129257956	FALSE	s245s	35	7
B9	s245s	27	0.704299986362457	27	46800	13	0.634586615131341	FALSE	s245s	35	9.5
B9	s245s	29	0.759500026702881	27	50400	14	0.697140871419137	FALSE	s245s	35	10
B9	s245s	31	0.799899995326996	28	54000	15	0.74212023195834	FALSE	s245s	35	10
B9	s245s	33	0.852299988269806	31	57600	16	0.772776529534968	FALSE	s245s	35	13
B9	s245s	35	0.878799974918366	31	61200	17	0.792915886437332	FALSE	s245s	35	13
B9	s245s	37	0.889699995517731	32	64800	18	0.805828294282904	FALSE	s245s	35	15
B9	s245s	39	0.919600009918213	33	68400	19	0.813978453112907	FALSE	s245s	35	15
B9	s245s	41	0.948300004005432	36	72000	20	0.819071980873341	FALSE	s245s	35	18
B10	s245s	3	0.086499996483326	15	3600	1	0.00664218946378313	FALSE	s245s	35	0
B10	s245s	5	0.087099999189377	18	7200	2	0.0108930582255565	FALSE	s245s	35	0
B10	s245s	7	0.087899997830391	19	10800	3	0.0178055026614212	FALSE	s245s	35	1
B10	s245s	9	0.093699999153614	20	14400	4	0.0289492026630052	FALSE	s245s	35	1.5
B10	s245s	11	0.106100000441074	19	18000	5	0.046666099286657	FALSE	s245s	35	1
B10	s245s	13	0.13120000064373	20	21600	6	0.074219988132667	FALSE	s245s	35	1.5
B10	s245s	15	0.182099997997284	21	25200	7	0.115638550080326	FALSE	s245s	35	2.5
B10	s245s	17	0.264999985694885	22	28800	8	0.1748180692074	FALSE	s245s	35	4.5
B10	s245s	19	0.356900006532669	23	32400	9	0.253521737249138	FALSE	s245s	35	5.5
B10	s245s	21	0.460900008678436	24	36000	10	0.348770509673092	FALSE	s245s	35	6.5
B10	s245s	23	0.558799982070923	25	39600	11	0.451720086145473	FALSE	s245s	35	7.5
B10	s245s	25	0.639400005340576	26	43200	12	0.550246610099734	FALSE	s245s	35	8
B10	s245s	27	0.707899987697601	27	46800	13	0.63415160865043	FALSE	s245s	35	9.5
B10	s245s	29	0.763199985027313	28	50400	14	0.698789602671268	FALSE	s245s	35	11
B10	s245s	31	0.802500009536743	29	54000	15	0.744843996481628	FALSE	s245s	35	11
B10	s245s	33	0.843800008296967	31	57600	16	0.775862465242849	FALSE	s245s	35	13
B10	s245s	35	0.8817999958992	31	61200	17	0.79597018438029	FALSE	s245s	35	13
B10	s245s	37	0.90149998664856	33	64800	18	0.808683761682361	FALSE	s245s	35	16
B10	s245s	39	0.924000024795532	33	68400	19	0.81659581296816	FALSE	s245s	35	15
B10	s245s	41	0.943300008773804	35	72000	20	0.821471251862515	FALSE	s245s	35	17
B11	s245s	3	0.087499998509884	15	3600	1	0.00712651432617055	FALSE	s245s	35	0
B11	s245s	5	0.088100001215935	19	7200	2	0.0117187669217947	FALSE	s245s	35	1
B11	s245s	7	0.089100003242493	18	10800	3	0.0192031627304611	FALSE	s245s	35	0
B11	s245s	9	0.095899999141693	19	14400	4	0.0312901404615783	FALSE	s245s	35	0.5
B11	s245s	11	0.110200002789497	20	18000	5	0.0505248313386839	FALSE	s245s	35	2
B11	s245s	13	0.138400003314018	20	21600	6	0.0804283437486781	FALSE	s245s	35	1.5
B11	s245s	15	0.19650000333786	22	25200	7	0.125272917612667	FALSE	s245s	35	3.5
B11	s245s	17	0.281300008296967	22	28800	8	0.189016368215063	FALSE	s245s	35	4.5
B11	s245s	19	0.377400010824203	23	32400	9	0.273050783607719	FALSE	s245s	35	5.5
B11	s245s	21	0.486400008201599	24	36000	10	0.373480134038989	FALSE	s245s	35	6.5
B11	s245s	23	0.586499989032745	25	39600	11	0.480335802027335	FALSE	s245s	35	7.5
B11	s245s	25	0.667999982833862	27	43200	12	0.58085056492826	FALSE	s245s	35	9
B11	s245s	27	0.735099971294403	28	46800	13	0.665020125947022	FALSE	s245s	35	10.5
B11	s245s	29	0.791599988937378	28	50400	14	0.728904824477724	FALSE	s245s	35	11
B11	s245s	31	0.839999973773956	30	54000	15	0.773868808206579	FALSE	s245s	35	12
B11	s245s	33	0.878000020980835	31	57600	16	0.803861149965274	FALSE	s245s	35	13
B11	s245s	35	0.903999984264374	32	61200	17	0.823156871398946	FALSE	s245s	35	14
B11	s245s	37	0.923099994659424	33	64800	18	0.835283760261194	FALSE	s245s	35	16
B11	s245s	39	0.950399994850159	35	68400	19	0.842793473128459	FALSE	s245s	35	17
B11	s245s	41	0.97790002822876	37	72000	20	0.847401488249972	FALSE	s245s	35	19
B12	s245s	3	0.085699997842312	15	3600	1	0.0058702614163034	FALSE	s245s	35	0
B12	s245s	5	0.086099997162819	18	7200	2	0.0101549861033776	FALSE	s245s	35	0
B12	s245s	7	0.087499998509884	18	10800	3	0.0175028350801452	FALSE	s245s	35	0
B12	s245s	9	0.094800002872944	19	14400	4	0.0299791606095618	FALSE	s245s	35	0.5
B12	s245s	11	0.11089999973774	20	18000	5	0.0508105741327608	FALSE	s245s	35	2
B12	s245s	13	0.145500004291534	20	21600	6	0.0846356716354656	FALSE	s245s	35	1.5
B12	s245s	15	0.210899993777275	22	25200	7	0.137147901928356	FALSE	s245s	35	3.5
B12	s245s	17	0.30349999666214	22	28800	8	0.21324612285135	FALSE	s245s	35	4.5
B12	s245s	19	0.414000004529953	24	32400	9	0.313197899134052	FALSE	s245s	35	6.5
B12	s245s	21	0.535399973392487	25	36000	10	0.428794447538032	FALSE	s245s	35	7.5
B12	s245s	23	0.645399987697601	26	39600	11	0.544349924447855	FALSE	s245s	35	8.5
B12	s245s	25	0.728299975395203	27	43200	12	0.644200012181201	FALSE	s245s	35	9
B12	s245s	27	0.787400007247925	29	46800	13	0.720179699107214	FALSE	s245s	35	11.5
B12	s245s	29	0.833599984645844	29	50400	14	0.7725894227871	FALSE	s245s	35	12
B12	s245s	31	0.867799997329712	31	54000	15	0.806339540560398	FALSE	s245s	35	13
B12	s245s	33	0.887799978256226	33	57600	16	0.827121288564289	FALSE	s245s	35	15
B12	s245s	35	0.907800018787384	33	61200	17	0.839566595412194	FALSE	s245s	35	15
B12	s245s	37	0.937600016593933	35	64800	18	0.846895729951828	FALSE	s245s	35	18
B12	s245s	39	0.972599983215332	36	68400	19	0.85116938909429	FALSE	s245s	35	18
B12	s245s	41	0.994799971580505	38	72000	20	0.853647008542074	FALSE	s245s	35	20
C1	s245s	3	0.085699997842312	15	3600	1	0.00847323187383019	FALSE	s245s	35	0
C1	s245s	5	0.086099997162819	18	7200	2	0.014104137687856	FALSE	s245s	35	0
C1	s245s	7	0.087399996817112	18	10800	3	0.0233733197720691	FALSE	s245s	35	0
C1	s245s	9	0.094899997115135	19	14400	4	0.0384544174058431	FALSE	s245s	35	0.5
C1	s245s	11	0.113899998366833	19	18000	5	0.0625314437277174	FALSE	s245s	35	1
C1	s245s	13	0.155900001525879	20	21600	6	0.0998323997796244	FALSE	s245s	35	1.5
C1	s245s	15	0.233799993991852	22	25200	7	0.155012023354336	FALSE	s245s	35	3.5
C1	s245s	17	0.317600011825562	23	28800	8	0.231304875407267	FALSE	s245s	35	5.5
C1	s245s	19	0.431300014257431	23	32400	9	0.327490137213826	FALSE	s245s	35	5.5
C1	s245s	21	0.557600021362305	24	36000	10	0.435579520182118	FALSE	s245s	35	6.5
C1	s245s	23	0.650099992752075	25	39600	11	0.542412806553182	FALSE	s245s	35	7.5
C1	s245s	25	0.72000002861023	26	43200	12	0.635413807998838	FALSE	s245s	35	8
C1	s245s	27	0.769900023937225	27	46800	13	0.707837952881942	FALSE	s245s	35	9.5
C1	s245s	29	0.806999981403351	27	50400	14	0.759496775449945	FALSE	s245s	35	10
C1	s245s	31	0.831300020217896	29	54000	15	0.794080105950443	FALSE	s245s	35	11
C1	s245s	33	0.86269998550415	30	57600	16	0.816260092883062	FALSE	s245s	35	12
C1	s245s	35	0.901899993419647	32	61200	17	0.830096307604779	FALSE	s245s	35	14
C1	s245s	37	0.941699981689453	32	64800	18	0.838578819133168	FALSE	s245s	35	15
C1	s245s	39	0.97409999370575	34	68400	19	0.843723851889917	FALSE	s245s	35	16
C1	s245s	41	1.00450003147125	36	72000	20	0.846824335402379	FALSE	s245s	35	18
C2	s245s	3	0.085299998521805	16	3600	1	0.00726716738032709	TRUE	s245s-red	35	1
C2	s245s	5	0.085600003600121	18	7200	2	0.0117418284196367	TRUE	s245s-red	35	0
C2	s245s	7	0.086099997162819	19	10800	3	0.0189090229013172	TRUE	s245s-red	35	1
C2	s245s	9	0.089699998497963	21	14400	4	0.0302907684567745	TRUE	s245s-red	35	2.5
C2	s245s	11	0.102600000798702	24	18000	5	0.0481211674573435	TRUE	s245s-red	35	6
C2	s245s	13	0.130199998617172	30	21600	6	0.0754671805599275	TRUE	s245s-red	35	11.5
C2	s245s	15	0.188299998641014	43	25200	7	0.116070974488704	TRUE	s245s-red	35	24.5
C2	s245s	17	0.264800012111664	53	28800	8	0.173551748049511	TRUE	s245s-red	35	35.5
C2	s245s	19	0.346799999475479	64	32400	9	0.249660331353392	TRUE	s245s-red	35	46.5
C2	s245s	21	0.450599998235703	79	36000	10	0.341978904741391	TRUE	s245s-red	35	61.5
C2	s245s	23	0.549300014972687	96	39600	11	0.442764196995548	TRUE	s245s-red	35	78.5
C2	s245s	25	0.631099998950958	117	43200	12	0.540892399405986	TRUE	s245s-red	35	99
C2	s245s	27	0.701300024986267	143	46800	13	0.626343815261602	TRUE	s245s-red	35	125.5
C2	s245s	29	0.761900007724762	169	50400	14	0.693818244899784	TRUE	s245s-red	35	152
C2	s245s	31	0.800499975681305	208	54000	15	0.743096675606582	TRUE	s245s-red	35	190
C2	s245s	33	0.837000012397766	247	57600	16	0.777071502889378	TRUE	s245s-red	35	229
C2	s245s	35	0.865100026130676	289	61200	17	0.799575333437414	TRUE	s245s-red	35	271
C2	s245s	37	0.90039998292923	339	64800	18	0.814088160733054	TRUE	s245s-red	35	322
C2	s245s	39	0.93419998884201	396	68400	19	0.823286914074371	TRUE	s245s-red	35	378
C2	s245s	41	0.966300010681152	458	72000	20	0.829053586193049	TRUE	s245s-red	35	440
C3	s245s	3	0.086000002920628	16	3600	1	0.00827006269484896	FALSE	s245s	35	1
C3	s245s	5	0.086400002241135	18	7200	2	0.0131577841559855	FALSE	s245s	35	0
C3	s245s	7	0.087300002574921	18	10800	3	0.0208622946567699	FALSE	s245s	35	0
C3	s245s	9	0.091899998486042	19	14400	4	0.0328999918132383	FALSE	s245s	35	0.5
C3	s245s	11	0.104500003159046	20	18000	5	0.0514505304577012	FALSE	s245s	35	2
C3	s245s	13	0.130700007081032	19	21600	6	0.079439067836799	FALSE	s245s	35	0.5
C3	s245s	15	0.191899999976158	21	25200	7	0.120347487801777	FALSE	s245s	35	2.5
C3	s245s	17	0.270799994468689	22	28800	8	0.177447030897357	FALSE	s245s	35	4.5
C3	s245s	19	0.352600008249283	22	32400	9	0.252223873836637	FALSE	s245s	35	4.5
C3	s245s	21	0.456200003623962	23	36000	10	0.34237911603711	FALSE	s245s	35	5.5
C3	s245s	23	0.551699995994568	23	39600	11	0.440842156034929	FALSE	s245s	35	5.5
C3	s245s	25	0.628700017929077	25	43200	12	0.537416644547507	FALSE	s245s	35	7
C3	s245s	27	0.69489997625351	25	46800	13	0.622649780590147	FALSE	s245s	35	7.5
C3	s245s	29	0.754299998283386	26	50400	14	0.691143528426755	FALSE	s245s	35	9
C3	s245s	31	0.799300014972687	28	54000	15	0.742157419991678	FALSE	s245s	35	10
C3	s245s	33	0.835900008678436	28	57600	16	0.778042061718886	FALSE	s245s	35	10
C3	s245s	35	0.875500023365021	29	61200	17	0.802281622984249	FALSE	s245s	35	11
C3	s245s	37	0.907999992370606	31	64800	18	0.818210009910922	FALSE	s245s	35	14
C3	s245s	39	0.940900027751923	32	68400	19	0.828488199136588	FALSE	s245s	35	14
C3	s245s	41	0.966099977493286	33	72000	20	0.835042794451512	FALSE	s245s	35	15
C4	s245s	3	0.086300000548363	15	3600	1	0.00868083317090919	TRUE	s245s-red	35	0
C4	s245s	5	0.08669999986887	18	7200	2	0.0137088306707012	TRUE	s245s-red	35	0
C4	s245s	7	0.087899997830391	19	10800	3	0.0215708806201971	TRUE	s245s-red	35	1
C4	s245s	9	0.092399999499321	21	14400	4	0.033751209181827	TRUE	s245s-red	35	2.5
C4	s245s	11	0.106499999761581	25	18000	5	0.0523538122628654	TRUE	s245s-red	35	7
C4	s245s	13	0.135000005364418	31	21600	6	0.0801536212089799	TRUE	s245s-red	35	12.5
C4	s245s	15	0.194999992847443	45	25200	7	0.120375991175433	TRUE	s245s-red	35	26.5
C4	s245s	17	0.272700011730194	54	28800	8	0.175930614705823	TRUE	s245s-red	35	36.5
C4	s245s	19	0.351500004529953	65	32400	9	0.247933482365299	TRUE	s245s-red	35	47.5
C4	s245s	21	0.445699989795685	78	36000	10	0.333934594232434	TRUE	s245s-red	35	60.5
C4	s245s	23	0.531799972057343	96	39600	11	0.427176329068275	TRUE	s245s-red	35	78.5
C4	s245s	25	0.610000014305115	114	43200	12	0.51823211212619	TRUE	s245s-red	35	96
C4	s245s	27	0.672699987888336	136	46800	13	0.598512157892585	TRUE	s245s-red	35	118.5
C4	s245s	29	0.728500008583069	163	50400	14	0.663157008315242	TRUE	s245s-red	35	146
C4	s245s	31	0.765200018882751	191	54000	15	0.711516319218547	TRUE	s245s-red	35	173
C4	s245s	33	0.813000023365021	224	57600	16	0.745736592572898	TRUE	s245s-red	35	206
C4	s245s	35	0.848999977111816	259	61200	17	0.769010271011502	TRUE	s245s-red	35	241
C4	s245s	37	0.873499989509583	294	64800	18	0.784415205635446	TRUE	s245s-red	35	277
C4	s245s	39	0.903400003910065	333	68400	19	0.794429430153869	TRUE	s245s-red	35	315
C4	s245s	41	0.927699983119965	378	72000	20	0.800863176370581	TRUE	s245s-red	35	360
C5	s245s	3	0.087899997830391	15	3600	1	0.00884914948543759	TRUE	s245s-red	35	0
C5	s245s	5	0.088299997150898	18	7200	2	0.0139234845481309	TRUE	s245s-red	35	0
C5	s245s	7	0.089400000870228	19	10800	3	0.0218314678464855	TRUE	s245s-red	35	1
C5	s245s	9	0.093999996781349	21	14400	4	0.0340465378186342	TRUE	s245s-red	35	2.5
C5	s245s	11	0.107400000095367	24	18000	5	0.0526581382714241	TRUE	s245s-red	35	6
C5	s245s	13	0.133699998259544	31	21600	6	0.0804328363658365	TRUE	s245s-red	35	12.5
C5	s245s	15	0.194600000977516	45	25200	7	0.120622916059925	TRUE	s245s-red	35	26.5
C5	s245s	17	0.272799998521805	55	28800	8	0.176256272534905	TRUE	s245s-red	35	37.5
C5	s245s	19	0.354000002145767	67	32400	9	0.248720159165038	TRUE	s245s-red	35	49.5
C5	s245s	21	0.452300012111664	80	36000	10	0.335974911003227	TRUE	s245s-red	35	62.5
C5	s245s	23	0.543799996376038	97	39600	11	0.431626276450978	TRUE	s245s-red	35	79.5
C5	s245s	25	0.619899988174439	119	43200	12	0.526271679205562	TRUE	s245s-red	35	101
C5	s245s	27	0.683000028133392	143	46800	13	0.610888972942506	TRUE	s245s-red	35	125.5
C5	s245s	29	0.747399985790253	169	50400	14	0.679949694668401	TRUE	s245s-red	35	152
C5	s245s	31	0.788999974727631	203	54000	15	0.732240816373685	TRUE	s245s-red	35	185
C5	s245s	33	0.838400006294251	244	57600	16	0.769629310309693	TRUE	s245s-red	35	226
C5	s245s	35	0.87389999628067	286	61200	17	0.795280625552095	TRUE	s245s-red	35	268
C5	s245s	37	0.901199996471405	328	64800	18	0.812384514703359	TRUE	s245s-red	35	311
C5	s245s	39	0.933099985122681	377	68400	19	0.823573273537295	TRUE	s245s-red	35	359
C5	s245s	41	0.967100024223328	430	72000	20	0.830801348818456	TRUE	s245s-red	35	412
C6	s245s	3	0.086300000548363	16	3600	1	0.00746616835889337	TRUE	s245s-red	35	1
C6	s245s	5	0.087099999189377	18	7200	2	0.0121105419831576	TRUE	s245s-red	35	0
C6	s245s	7	0.0878000035882	19	10800	3	0.0195748240422589	TRUE	s245s-red	35	1
C6	s245s	9	0.092500001192093	22	14400	4	0.031461687744251	TRUE	s245s-red	35	3.5
C6	s245s	11	0.106700003147125	25	18000	5	0.0501178733981151	TRUE	s245s-red	35	7
C6	s245s	13	0.135199993848801	32	21600	6	0.0787394983065657	TRUE	s245s-red	35	13.5
C6	s245s	15	0.195600003004074	46	25200	7	0.12115187276004	TRUE	s245s-red	35	27.5
C6	s245s	17	0.273699998855591	56	28800	8	0.180874333090241	TRUE	s245s-red	35	38.5
C6	s245s	19	0.360500007867813	68	32400	9	0.259199808405048	TRUE	s245s-red	35	50.5
C6	s245s	21	0.461899995803833	84	36000	10	0.352870067302238	TRUE	s245s-red	35	66.5
C6	s245s	23	0.554000020027161	104	39600	11	0.453285265731643	TRUE	s245s-red	35	86.5
C6	s245s	25	0.63620001077652	127	43200	12	0.549063815874637	TRUE	s245s-red	35	109
C6	s245s	27	0.698300004005432	151	46800	13	0.630764286055281	TRUE	s245s-red	35	133.5
C6	s245s	29	0.759700000286102	178	50400	14	0.69407367289071	TRUE	s245s-red	35	161
C6	s245s	31	0.803300023078918	212	54000	15	0.739577229979807	TRUE	s245s-red	35	194
C6	s245s	33	0.840900003910065	248	57600	16	0.770544157086327	TRUE	s245s-red	35	230
C6	s245s	35	0.862800002098084	284	61200	17	0.79084273023088	TRUE	s245s-red	35	266
C6	s245s	37	0.889599978923798	327	64800	18	0.803823166887508	TRUE	s245s-red	35	310
C6	s245s	39	0.91949999332428	372	68400	19	0.811992982510747	TRUE	s245s-red	35	354
C6	s245s	41	0.944000005722046	426	72000	20	0.817083701075489	TRUE	s245s-red	35	408
C7	s245s	3	0.084899999201298	15	3600	1	0.0087853857350878	TRUE	s245s-red	35	0
C7	s245s	5	0.085500001907349	18	7200	2	0.0137856641808542	TRUE	s245s-red	35	0
