condition	unique_name	AB19606	AB030	gene_mLFC	FDR
Rifampicin_0.34_T1 - None_0_T1	dapE	GO593_03060	IX87_10925	0.0102877174555712	1
Rifampicin_0.34_T1 - None_0_T1	dapF	GO593_02140	IX87_09660	0.0774071188846034	1
Rifampicin_0.34_T1 - None_0_T1	ddlB	GO593_05500	IX87_13700	-0.131062458243083	1
Rifampicin_0.34_T1 - None_0_T1	def	GO593_07425	IX87_15415	-0.0886240923976148	1
Rifampicin_0.34_T1 - None_0_T1	der	GO593_09080	IX87_17130	0.435477271891192	0.53060700109312
Rifampicin_0.34_T1 - None_0_T1	desA	GO593_01430	IX87_08955	-0.132010788760039	1
Rifampicin_0.34_T1 - None_0_T1	desB	GO593_01425	IX87_08950	-0.0636222813807038	0.99999999959745
Rifampicin_0.34_T1 - None_0_T1	dfp	GO593_03595	IX87_11520	-0.0211694867839019	1
Rifampicin_0.34_T1 - None_0_T1	dnaA	GO593_06220	IX87_14445	0.421862669057437	0.999631101957347
Rifampicin_0.34_T1 - None_0_T1	dnaB	GO593_18630	IX87_06860	0.582320217483362	0.999929604070972
Rifampicin_0.34_T1 - None_0_T1	dnaE	GO593_14925	IX87_02905	-0.00930230588975196	1
Rifampicin_0.34_T1 - None_0_T1	dnaG	GO593_10380	IX87_18520	0.0900723968359856	0.999947361009456
Rifampicin_0.34_T1 - None_0_T1	dnaK	GO593_06350	IX87_14595	0.0568255078911202	0.999999999472885
Rifampicin_0.34_T1 - None_0_T1	dnaN	GO593_06215	IX87_14440	0.0947372316879023	0.999999999998854
Rifampicin_0.34_T1 - None_0_T1	dnaX	GO593_18020	IX87_06235	0.0651394410818949	0.999999999704726
Rifampicin_0.34_T1 - None_0_T1	dsrEF	GO593_17830	IX87_21760	0.0659852439959543	1
Rifampicin_0.34_T1 - None_0_T1	dsrH	GO593_17835	IX87_21765	0.112585306978535	0.999999997356807
Rifampicin_0.34_T1 - None_0_T1	dut	GO593_10610	IX87_01725	-0.0128649713166685	0.999999999847122
Rifampicin_0.34_T1 - None_0_T1	dxr	GO593_17725	IX87_21650	-0.0156310961336299	1
Rifampicin_0.34_T1 - None_0_T1	dxs	GO593_04335	IX87_12270	0.234279974908759	0.99999999976682
Rifampicin_0.34_T1 - None_0_T1	efp	GO593_01245	IX87_08770	-0.278462623651983	0.999997071999675
Rifampicin_0.34_T1 - None_0_T1	eno	GO593_17305	IX87_20940	-0.0215475176111724	1
Rifampicin_0.34_T1 - None_0_T1	epd	GO593_12900	IX87_04760	0.122674920688732	0.999999999982841
Rifampicin_0.34_T1 - None_0_T1	era	GO593_01750	IX87_09265	0.0375284263455522	0.999999999735335
Rifampicin_0.34_T1 - None_0_T1	erpA	GO593_06170	IX87_14395	0.550320838963041	0.99882785786905
Rifampicin_0.34_T1 - None_0_T1	etfA	GO593_02110	IX87_09640	0.294363840563876	0.999999999913505
Rifampicin_0.34_T1 - None_0_T1	etfB	GO593_02115	IX87_09645	0.367884576911602	0.679234224444647
Rifampicin_0.34_T1 - None_0_T1	etfD	GO593_08385	IX87_16440	0.332708983593936	0.999999808631325
Rifampicin_0.34_T1 - None_0_T1	exbB1	GO593_08775	IX87_16865	0.13795352434202	0.999999999901334
Rifampicin_0.34_T1 - None_0_T1	exbD4	GO593_08780	IX87_16870	0.0613145101489724	1
Rifampicin_0.34_T1 - None_0_T1	fabB1	GO593_07015	IX87_01850	-0.0100825935851147	1
Rifampicin_0.34_T1 - None_0_T1	fabB2	GO593_10500	IX87_01850	-0.0854385053374929	1
Rifampicin_0.34_T1 - None_0_T1	fabD	GO593_10275	IX87_18415	-0.0487596403892992	1
Rifampicin_0.34_T1 - None_0_T1	fabG	GO593_10280	IX87_18420	0.346658735111818	0.999999999988458
Rifampicin_0.34_T1 - None_0_T1	fabI	GO593_09120	IX87_17170	-0.0407321154994222	1
Rifampicin_0.34_T1 - None_0_T1	fabZ	GO593_17700	IX87_21625	0.121977187206803	0.999999999934839
Rifampicin_0.34_T1 - None_0_T1	fba	GO593_15425	IX87_02395	0.00944072406867039	1
Rifampicin_0.34_T1 - None_0_T1	fbp	GO593_01960	IX87_09480	0.146190526917034	0.999999999980886
Rifampicin_0.34_T1 - None_0_T1	fdx1	GO593_10415	IX87_01930	-0.042627441374982	1
Rifampicin_0.34_T1 - None_0_T1	fdx2	GO593_15735	IX87_18960	0.0508198830855668	1
Rifampicin_0.34_T1 - None_0_T1	fdxA	GO593_13635	IX87_04305	0.3183319913279	0.999889612093933
Rifampicin_0.34_T1 - None_0_T1	ffh	GO593_10155	IX87_18285	0.284526732709423	1
Rifampicin_0.34_T1 - None_0_T1	fis	GO593_18685	IX87_06920	0.716790385144219	0.964952741758057
Rifampicin_0.34_T1 - None_0_T1	fmt	GO593_06095	IX87_14320	0.259241629937925	0.999999999965459
Rifampicin_0.34_T1 - None_0_T1	folB	GO593_18475	IX87_06705	-0.0118033260020076	1
Rifampicin_0.34_T1 - None_0_T1	folC	GO593_03340	IX87_11225	-0.0647192047591758	0.999999999997593
Rifampicin_0.34_T1 - None_0_T1	folD	GO593_02360	IX87_09915	0.0200301378914067	1
Rifampicin_0.34_T1 - None_0_T1	folE	GO593_01065	IX87_08570	0.0427842915536213	1
Rifampicin_0.34_T1 - None_0_T1	folK	GO593_09350	IX87_17415	-0.242862283021863	0.9999999953321
Rifampicin_0.34_T1 - None_0_T1	fpr	GO593_00350	IX87_07570	0.178835927140261	1
Rifampicin_0.34_T1 - None_0_T1	fpr1	GO593_10025	IX87_18155	0.0170320532907348	1
Rifampicin_0.34_T1 - None_0_T1	frr	GO593_17740	IX87_21665	-0.14751365634693	1
Rifampicin_0.34_T1 - None_0_T1	ftsA	GO593_05490	IX87_13690	0.656534565911476	0.715754304204952
Rifampicin_0.34_T1 - None_0_T1	ftsH	GO593_02400	IX87_09960	0.778748420607806	0.00781691704484468
Rifampicin_0.34_T1 - None_0_T1	ftsI	GO593_04805	IX87_12845	0.350405877559786	1
Rifampicin_0.34_T1 - None_0_T1	ftsK	GO593_10560	IX87_01775	-0.16403317904837	1
Rifampicin_0.34_T1 - None_0_T1	ftsL	GO593_04810	IX87_12850	0.209736008389005	1
Rifampicin_0.34_T1 - None_0_T1	ftsQ	GO593_05495	IX87_13695	0.280560043495163	1
Rifampicin_0.34_T1 - None_0_T1	ftsW	GO593_07760	IX87_15785	-0.084296441477745	1
Rifampicin_0.34_T1 - None_0_T1	ftsY	GO593_17485	IX87_21135	0.322167562499797	0.998553479750269
Rifampicin_0.34_T1 - None_0_T1	ftsZ	GO593_05485	IX87_13685	1.07801025415928	0.0933436751911733
Rifampicin_0.34_T1 - None_0_T1	fur	GO593_10655	IX87_01680	0.580876298043869	0.945116525334593
Rifampicin_0.34_T1 - None_0_T1	fusA	GO593_10520	IX87_01830	-0.319365785266454	0.999037520088689
Rifampicin_0.34_T1 - None_0_T1	gap	GO593_01650	IX87_09170	-0.113968990331457	1
Rifampicin_0.34_T1 - None_0_T1	gatA	GO593_02920	IX87_10765	0.160340958110797	1
Rifampicin_0.34_T1 - None_0_T1	gatB	GO593_02925	IX87_10770	0.156476262916748	1
Rifampicin_0.34_T1 - None_0_T1	gatC	GO593_02915	IX87_10760	0.298757140395321	0.999999571582868
Rifampicin_0.34_T1 - None_0_T1	glmM	GO593_05425	IX87_13615	0.050001555487876	1
Rifampicin_0.34_T1 - None_0_T1	glmS	GO593_05795	IX87_14025	-0.417810245645024	0.999504253463747
Rifampicin_0.34_T1 - None_0_T1	glmU	GO593_05790	IX87_14020	-0.472917342056604	0.777714475285052
Rifampicin_0.34_T1 - None_0_T1	glnA	GO593_01005	IX87_08130	0.0816182418506918	1
Rifampicin_0.34_T1 - None_0_T1	glnS	GO593_18295	IX87_06515	0.486888233510718	0.965131345743067
Rifampicin_0.34_T1 - None_0_T1	gltX	GO593_04830	IX87_12870	0.453077410281123	0.999976912141987
Rifampicin_0.34_T1 - None_0_T1	glyA	GO593_00420	IX87_07645	0.0574821043902361	0.999999999997593
Rifampicin_0.34_T1 - None_0_T1	glyQ	GO593_04395	IX87_12345	0.586896357896665	0.950090263420011
Rifampicin_0.34_T1 - None_0_T1	glyS	GO593_04400	IX87_12350	0.766130898551431	0.720931921469312
Rifampicin_0.34_T1 - None_0_T1	gmk	GO593_04655	IX87_12640	0.306491839325214	0.999999982144326
Rifampicin_0.34_T1 - None_0_T1	gpmI	GO593_07690	IX87_15700	-1.10440754891291	1.08341818105088e-09
Rifampicin_0.34_T1 - None_0_T1	gpsA	GO593_00180	IX87_07400	0.132485429895305	0.999999998251583
Rifampicin_0.34_T1 - None_0_T1	groEL	GO593_02305	IX87_09860	0.0907020867281932	1
Rifampicin_0.34_T1 - None_0_T1	groS	GO593_02310	IX87_09865	0.0886647768980221	1
Rifampicin_0.34_T1 - None_0_T1	gtrOC1	GO593_03530	IX87_11425	-0.301329995614323	0.972528009632199
Rifampicin_0.34_T1 - None_0_T1	guaA	GO593_07255	IX87_15245	0.185215579265798	0.999999999825589
Rifampicin_0.34_T1 - None_0_T1	guaB	GO593_05430	IX87_13620	-0.00926065109493718	1
Rifampicin_0.34_T1 - None_0_T1	gyrA	GO593_02105	IX87_09635	1.01474351114378	0.000446608247437083
Rifampicin_0.34_T1 - None_0_T1	gyrB	GO593_06205	IX87_14430	0.771633639657831	0.00182403519322946
Rifampicin_0.34_T1 - None_0_T1	hemA	GO593_10375	IX87_18515	0.388058288591376	0.999991891843813
Rifampicin_0.34_T1 - None_0_T1	hemB	GO593_10710	IX87_01620	0.0666620310636974	1
Rifampicin_0.34_T1 - None_0_T1	hemC	GO593_07835	IX87_15860	0.526846651977157	0.219875710093921
Rifampicin_0.34_T1 - None_0_T1	hemD	GO593_07840	IX87_15865	0.0858510291748468	1
Rifampicin_0.34_T1 - None_0_T1	hemE	GO593_01090	IX87_08605	0.579578393944951	0.897417621242093
Rifampicin_0.34_T1 - None_0_T1	hemF	GO593_04345	IX87_12280	0.455773991035752	0.687760035821735
Rifampicin_0.34_T1 - None_0_T1	hemH	GO593_08405	IX87_16460	0.421635755669732	0.979786273524454
Rifampicin_0.34_T1 - None_0_T1	hemJ	GO593_10495	IX87_01855	0.509540996465606	0.738296426607257
Rifampicin_0.34_T1 - None_0_T1	hemL	GO593_01460	IX87_08985	0.167719644219565	0.999999989029107
Rifampicin_0.34_T1 - None_0_T1	hfq	GO593_18325	IX87_06545	0.263692543217961	0.99999999877265
Rifampicin_0.34_T1 - None_0_T1	hisS	GO593_09065	IX87_17115	-0.369049556955993	0.979817460013258
Rifampicin_0.34_T1 - None_0_T1	holA	GO593_09140	IX87_17190	0.0200567067046912	1
Rifampicin_0.34_T1 - None_0_T1	holB	GO593_15490	IX87_02330	0.137649763076353	1
Rifampicin_0.34_T1 - None_0_T1	hscA	GO593_15740	IX87_18965	0.347012015682382	0.999999998272764
Rifampicin_0.34_T1 - None_0_T1	hscB	GO593_15745	IX87_18970	0.57003741267189	0.999678648685083
Rifampicin_0.34_T1 - None_0_T1	ihfB	GO593_15565	IX87_02255	0.523511306639432	0.858073615176803
Rifampicin_0.34_T1 - None_0_T1	ileS	GO593_06435	IX87_14685	0.246194334493596	0.934288650951951
Rifampicin_0.34_T1 - None_0_T1	infA	GO593_08615	IX87_16675	0.0515059139357535	0.999999999934839
Rifampicin_0.34_T1 - None_0_T1	infB	GO593_08195	IX87_16250	-0.0490738085970099	1
Rifampicin_0.34_T1 - None_0_T1	infC	GO593_09390	IX87_17455	-0.273605285093648	0.99999999921802
Rifampicin_0.34_T1 - None_0_T1	iscA	GO593_15750	IX87_18975	0.16911644633157	1
Rifampicin_0.34_T1 - None_0_T1	iscR	GO593_15765	IX87_18990	0.471998156456973	0.999994570175734
Rifampicin_0.34_T1 - None_0_T1	iscS	GO593_15760	IX87_18985	-0.0798292227449083	1
Rifampicin_0.34_T1 - None_0_T1	ispB	GO593_02660	IX87_10240	0.27553371704485	0.99991955289759
Rifampicin_0.34_T1 - None_0_T1	ispD	GO593_17290	IX87_20925	0.0155715029960458	1
Rifampicin_0.34_T1 - None_0_T1	ispE	GO593_10360	IX87_18500	0.174394646678792	1
Rifampicin_0.34_T1 - None_0_T1	ispF	GO593_17785	IX87_21705	-0.0756863020055901	1
Rifampicin_0.34_T1 - None_0_T1	ispG	GO593_09060	IX87_17110	-0.166134946102669	1
Rifampicin_0.34_T1 - None_0_T1	ispH	GO593_04650	IX87_12635	-0.306388655856736	1
Rifampicin_0.34_T1 - None_0_T1	ispZ	GO593_03615	IX87_11540	0.0952227919014751	1
Rifampicin_0.34_T1 - None_0_T1	kdsA	GO593_17310	IX87_20945	-1.19631005719243	0.00454212522118982
Rifampicin_0.34_T1 - None_0_T1	kdsB	GO593_15485	IX87_02335	-0.0543276636596735	1
Rifampicin_0.34_T1 - None_0_T1	kdsC	GO593_13535	IX87_04365	-0.123189800312224	0.999999998150925
Rifampicin_0.34_T1 - None_0_T1	kdsD	GO593_13530	IX87_04370	-0.488436031101088	0.838795930061585
Rifampicin_0.34_T1 - None_0_T1	kdtA	GO593_05390	IX87_13580	-0.247042690337076	0.99999999986929
Rifampicin_0.34_T1 - None_0_T1	lepB	GO593_01765	IX87_09280	-0.118789701118318	1
Rifampicin_0.34_T1 - None_0_T1	leuS	GO593_09150	IX87_17200	0.875566427763773	0.650515432954069
Rifampicin_0.34_T1 - None_0_T1	lgt	GO593_08815	IX87_16905	0.116269411629525	0.999999999924784
Rifampicin_0.34_T1 - None_0_T1	ligA	GO593_10190	IX87_18330	0.0255158231257868	1
Rifampicin_0.34_T1 - None_0_T1	lipB	GO593_02590	IX87_10165	0.0534824296389479	0.999999998070593
Rifampicin_0.34_T1 - None_0_T1	lnt	GO593_08370	IX87_16425	0.0939647720033478	0.999999999993071
Rifampicin_0.34_T1 - None_0_T1	lolA	GO593_02640	IX87_10215	0.50281049402348	0.999978830251064
Rifampicin_0.34_T1 - None_0_T1	lolB	GO593_10365	IX87_18505	0.0027521429738301	0.999999987827714
Rifampicin_0.34_T1 - None_0_T1	lolCE	GO593_02040	IX87_09570	0.178411997795384	0.999995666746657
Rifampicin_0.34_T1 - None_0_T1	lolD	GO593_02035	IX87_09565	0.373942526838915	0.983285021553609
Rifampicin_0.34_T1 - None_0_T1	lptA	GO593_13545	IX87_04355	-0.926724337341798	0.000782758453468024
Rifampicin_0.34_T1 - None_0_T1	lptB	GO593_13550	IX87_04350	-0.304419591686662	0.999960092440534
Rifampicin_0.34_T1 - None_0_T1	lptC	GO593_13540	IX87_04360	-1.0965260106062	0.353284296932315
Rifampicin_0.34_T1 - None_0_T1	lptD	GO593_15435	IX87_02385	-0.399975560649186	0.937470236695296
Rifampicin_0.34_T1 - None_0_T1	lptF	GO593_07680	IX87_15690	-0.752460330138542	0.00277102035451447
Rifampicin_0.34_T1 - None_0_T1	lptG	GO593_07685	IX87_15695	-0.872541659966917	5.47606396505018e-05
Rifampicin_0.34_T1 - None_0_T1	lpxA	GO593_17695	IX87_21620	-0.0456019975556311	0.999999999655722
Rifampicin_0.34_T1 - None_0_T1	lpxB	GO593_15950	IX87_19185	0.164911267928684	0.999999999999517
Rifampicin_0.34_T1 - None_0_T1	lpxC	GO593_05480	IX87_13680	-0.389588887178117	0.991552767544546
Rifampicin_0.34_T1 - None_0_T1	lpxD	GO593_17705	IX87_21630	-0.452203153408786	0.997960613325254
Rifampicin_0.34_T1 - None_0_T1	lpxH	GO593_18305	IX87_06525	0.00914074565090461	1
Rifampicin_0.34_T1 - None_0_T1	lpxK	GO593_15480	IX87_02340	0.346565069168092	0.709582751100303
Rifampicin_0.34_T1 - None_0_T1	lpxL	GO593_02025	IX87_09555	-0.0415635481132415	1
Rifampicin_0.34_T1 - None_0_T1	lspA	GO593_06430	IX87_14680	0.493825039253112	0.999630060897213
Rifampicin_0.34_T1 - None_0_T1	lysC	GO593_12600	IX87_05125	-0.00224551507878045	1
Rifampicin_0.34_T1 - None_0_T1	lysS	GO593_11345	IX87_00530	0.423396837813705	0.999996428404577
Rifampicin_0.34_T1 - None_0_T1	marR1	GO593_12465	IX87_05280	0.0165087658551945	1
Rifampicin_0.34_T1 - None_0_T1	metK	GO593_15290	IX87_02540	0.483216585877622	0.950567509054289
Rifampicin_0.34_T1 - None_0_T1	minC	GO593_10585	IX87_01750	-0.032809284439079	1
Rifampicin_0.34_T1 - None_0_T1	minE	GO593_10575	IX87_01760	0.137466590535713	0.999999999980886
Rifampicin_0.34_T1 - None_0_T1	mnhC1	GO593_08225	IX87_16280	-0.304464150427384	0.997695285745005
Rifampicin_0.34_T1 - None_0_T1	mnmA	GO593_01330	IX87_08855	0.0987755281390923	0.99999999815291
Rifampicin_0.34_T1 - None_0_T1	moaE	GO593_17870	IX87_21800	-0.034684227582162	1
Rifampicin_0.34_T1 - None_0_T1	mraY	GO593_04790	IX87_12830	0.234891660894579	1
Rifampicin_0.34_T1 - None_0_T1	mrpF	GO593_08210	IX87_16265	-0.24546179740649	0.999966116666055
Rifampicin_0.34_T1 - None_0_T1	msbA	GO593_15475	IX87_02345	0.289179870843864	0.999715432573405
Rifampicin_0.34_T1 - None_0_T1	mtcA2	GO593_11270	IX87_00610	-0.270937111530762	0.999999999994847
Rifampicin_0.34_T1 - None_0_T1	murA	GO593_09595	IX87_17660	0.726045364066828	0.672351224052913
Rifampicin_0.34_T1 - None_0_T1	murB	GO593_17990	IX87_06200	0.0552717114473899	1
Rifampicin_0.34_T1 - None_0_T1	murC	GO593_05505	IX87_13705	-0.0613975589173817	1
Rifampicin_0.34_T1 - None_0_T1	murD	GO593_07755	IX87_15780	0.173216398730671	1
Rifampicin_0.34_T1 - None_0_T1	murE	GO593_04800	IX87_12840	0.580415315285378	0.993501090892091
Rifampicin_0.34_T1 - None_0_T1	murF	GO593_04795	IX87_12835	0.590531333744926	0.9417096838649
Rifampicin_0.34_T1 - None_0_T1	murG	GO593_05510	IX87_13710	0.436296304860549	0.999999705269371
Rifampicin_0.34_T1 - None_0_T1	murJ	GO593_06815	IX87_14820	-0.190295250096389	1
Rifampicin_0.34_T1 - None_0_T1	nadE	GO593_10480	IX87_01870	0.6642215203549	0.349611537320653
Rifampicin_0.34_T1 - None_0_T1	nadM	GO593_01880	IX87_09395	0.160996299246197	0.999853687644351
Rifampicin_0.34_T1 - None_0_T1	ndk	GO593_09040	IX87_17090	0.195678523793469	0.9999999999366
Rifampicin_0.34_T1 - None_0_T1	ninH	GO593_13310	IX87_06920	0.0322868665910668	1
Rifampicin_0.34_T1 - None_0_T1	nphR2	GO593_03265	IX87_11135	0.0292379568392707	1
Rifampicin_0.34_T1 - None_0_T1	nrdA	GO593_09915	IX87_18015	-1.01100239157543	0.874548738442515
Rifampicin_0.34_T1 - None_0_T1	nrdB	GO593_09905	IX87_18005	-1.00262390006594	0.314357972713012
Rifampicin_0.34_T1 - None_0_T1	nuoA	GO593_09945	IX87_18075	0.719656372567522	0.00653280429177008
Rifampicin_0.34_T1 - None_0_T1	nuoB	GO593_09950	IX87_18080	0.698260424805755	0.0205728767986807
Rifampicin_0.34_T1 - None_0_T1	nuoD	GO593_09955	IX87_18085	0.627172416100032	0.999733224288116
Rifampicin_0.34_T1 - None_0_T1	nuoE	GO593_09960	IX87_18090	0.802403785896547	0.00562032724281505
Rifampicin_0.34_T1 - None_0_T1	nuoF	GO593_09965	IX87_18095	0.576549522672524	0.79974604696602
Rifampicin_0.34_T1 - None_0_T1	nuoG	GO593_09970	IX87_18100	0.794722535294357	0.411958342838086
Rifampicin_0.34_T1 - None_0_T1	nuoH	GO593_09975	IX87_18105	0.772122474697369	0.17725787922906
Rifampicin_0.34_T1 - None_0_T1	nuoI	GO593_09980	IX87_18110	0.67636337558146	0.980246157054402
Rifampicin_0.34_T1 - None_0_T1	nuoJ	GO593_09985	IX87_18115	0.662410973967425	0.258685733914879
Rifampicin_0.34_T1 - None_0_T1	nuoK	GO593_09990	IX87_18120	0.775072651422263	0.000632788818694929
Rifampicin_0.34_T1 - None_0_T1	nuoL	GO593_09995	IX87_18125	0.683706238163633	0.592107412131411
Rifampicin_0.34_T1 - None_0_T1	nuoM	GO593_10000	IX87_18130	0.672148590652597	0.373517405796839
Rifampicin_0.34_T1 - None_0_T1	nuoN	GO593_10005	IX87_18135	0.548689216307437	0.859777850278219
Rifampicin_0.34_T1 - None_0_T1	nusA	GO593_08190	IX87_16245	0.27089813413355	0.999999429911046
Rifampicin_0.34_T1 - None_0_T1	nusG	GO593_07930	IX87_15960	-0.262200558303793	0.999999999697414
Rifampicin_0.34_T1 - None_0_T1	orn	GO593_09110	IX87_17160	-0.0330206008697839	1
Rifampicin_0.34_T1 - None_0_T1	panC	GO593_09360	IX87_17425	-0.131380738826951	1
Rifampicin_0.34_T1 - None_0_T1	parB	GO593_15460	IX87_02360	-0.0368001632992692	1
Rifampicin_0.34_T1 - None_0_T1	parC	GO593_07570	IX87_15570	0.0469036588354457	1
Rifampicin_0.34_T1 - None_0_T1	parE	GO593_05625	IX87_13845	-0.137405356489907	0.999999837648992
Rifampicin_0.34_T1 - None_0_T1	pdxA	GO593_03765	IX87_11690	0.151333185209822	1
Rifampicin_0.34_T1 - None_0_T1	pdxH	GO593_05420	IX87_13610	0.0673594049781828	1
Rifampicin_0.34_T1 - None_0_T1	pdxJ	GO593_01735	IX87_09250	0.0982017364948737	1
Rifampicin_0.34_T1 - None_0_T1	pgk	GO593_15415	IX87_02405	-0.0964845003782922	1
Rifampicin_0.34_T1 - None_0_T1	pgsA	GO593_08075	IX87_16120	0.0755052585293176	1
Rifampicin_0.34_T1 - None_0_T1	phaAB	GO593_08230	IX87_16285	-0.261724828184544	0.999999999998367
Rifampicin_0.34_T1 - None_0_T1	phaD	GO593_08220	IX87_16275	-0.390325134872485	0.999233500952066
Rifampicin_0.34_T1 - None_0_T1	phaE	GO593_08215	IX87_16270	-0.299813779178208	0.995931588794793
Rifampicin_0.34_T1 - None_0_T1	pheS	GO593_09435	IX87_17505	0.992397850853179	0.601520597246167
Rifampicin_0.34_T1 - None_0_T1	pheT	GO593_09440	IX87_17510	0.464053329592208	0.992884148430547
Rifampicin_0.34_T1 - None_0_T1	plsB	GO593_04255	IX87_12190	0.226720242677482	1
Rifampicin_0.34_T1 - None_0_T1	pnp	GO593_08310	IX87_16365	-0.238811194056673	0.999923487128266
Rifampicin_0.34_T1 - None_0_T1	polA	GO593_09495	IX87_17560	0.0181074105028	1
Rifampicin_0.34_T1 - None_0_T1	ppa	GO593_07590	IX87_15590	0.280686945244223	0.99999999919947
Rifampicin_0.34_T1 - None_0_T1	ppnK	GO593_00295	IX87_07515	-0.0187036347383373	1
Rifampicin_0.34_T1 - None_0_T1	prfA	GO593_18520	IX87_06750	0.251399530587875	1
Rifampicin_0.34_T1 - None_0_T1	prfB	GO593_05405	IX87_13595	-0.0490372666929747	1
Rifampicin_0.34_T1 - None_0_T1	priA	GO593_08345	IX87_16400	0.0301927341128682	1
Rifampicin_0.34_T1 - None_0_T1	proS	GO593_03110	IX87_10975	0.278798462232486	1
Rifampicin_0.34_T1 - None_0_T1	prs	GO593_10335	IX87_18475	0.0636695457518242	0.999999999994574
Rifampicin_0.34_T1 - None_0_T1	psd	GO593_05715	IX87_13955	0.239848504712091	0.974477743586548
Rifampicin_0.34_T1 - None_0_T1	pssA	GO593_03875	IX87_11800	0.101191483249583	1
Rifampicin_0.34_T1 - None_0_T1	pth	GO593_10325	IX87_18465	0.316567365269006	0.996907799953864
Rifampicin_0.34_T1 - None_0_T1	ptrR	GO593_13345	IX87_07845	-0.283767470337527	0.999999999049366
Rifampicin_0.34_T1 - None_0_T1	purA	GO593_12910	IX87_04750	-0.0987973362741436	1
Rifampicin_0.34_T1 - None_0_T1	purB	GO593_01340	IX87_08865	0.153886290175694	0.999999996399189
Rifampicin_0.34_T1 - None_0_T1	purU	GO593_08765	IX87_16855	0.0810254607686469	1
Rifampicin_0.34_T1 - None_0_T1	pyrC	GO593_12050	IX87_05625	0.223175949047872	0.998288328977661
Rifampicin_0.34_T1 - None_0_T1	pyrG	GO593_17315	IX87_20950	0.632467344262958	0.998609202639748
Rifampicin_0.34_T1 - None_0_T1	pyrH	GO593_17745	IX87_21670	0.204388818517363	0.999999999944906
Rifampicin_0.34_T1 - None_0_T1	rep	GO593_10605	IX87_01730	-0.369682665254855	0.965967293552086
Rifampicin_0.34_T1 - None_0_T1	rho	GO593_09460	IX87_17525	0.0680107272506024	1
Rifampicin_0.34_T1 - None_0_T1	ribA	GO593_04340	IX87_12275	0.248310180362829	0.999999998458863
Rifampicin_0.34_T1 - None_0_T1	ribD	GO593_07645	IX87_15655	-0.0287138311770533	1
Rifampicin_0.34_T1 - None_0_T1	ribE	GO593_07655	IX87_15665	0.0765416685422847	1
Rifampicin_0.34_T1 - None_0_T1	ribF	GO593_06440	IX87_14690	0.219109407329542	0.999999999783553
Rifampicin_0.34_T1 - None_0_T1	ribH	GO593_05770	IX87_14000	0.111233266130521	1
Rifampicin_0.34_T1 - None_0_T1	rnpA	GO593_06230	IX87_14455	0.170740819480549	1
Rifampicin_0.34_T1 - None_0_T1	rpe	GO593_09690	IX87_17755	-0.0351142550998046	1
Rifampicin_0.34_T1 - None_0_T1	rpiA	GO593_17400	IX87_21035	0.00028727978797184	1
Rifampicin_0.34_T1 - None_0_T1	rplA	GO593_07940	IX87_15970	0.235830990885242	0.999999993293004
Rifampicin_0.34_T1 - None_0_T1	rplB	GO593_04185	IX87_12120	-0.529470133163983	0.999974412422559
Rifampicin_0.34_T1 - None_0_T1	rplC	GO593_04200	IX87_12135	-0.233138860644057	1
Rifampicin_0.34_T1 - None_0_T1	rplD	GO593_04195	IX87_12130	-0.360146957442972	0.999999999989118
Rifampicin_0.34_T1 - None_0_T1	rplE	GO593_04140	IX87_12075	0.661615236050201	0.994404970307668
Rifampicin_0.34_T1 - None_0_T1	rplF	GO593_04125	IX87_12060	0.31776524360993	1
Rifampicin_0.34_T1 - None_0_T1	rplJ	GO593_07945	IX87_15975	0.493299655612896	0.800241755575206
Rifampicin_0.34_T1 - None_0_T1	rplK	GO593_07935	IX87_15965	0.640254290126729	0.998381212445082
Rifampicin_0.34_T1 - None_0_T1	rplM	GO593_03770	IX87_11695	0.157986261234691	0.999999998168523
Rifampicin_0.34_T1 - None_0_T1	rplN	GO593_04150	IX87_12085	-0.0227370928396619	1
